generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at,source_file
23,g023_0122_8458,15650.882077,240,1200,6,0,1,0,2,26,33,1138,0.5789991249721971,0.1314620822413345,0.27783463432223887,0.0117041584642295,0.19356472062541893,0.006264919500889233,0.04738125249725234,0.06570399828392172,0.03709296479080556,0.41920893603374915,0.3097986087273168,0.38827773042378494,0.35302878214103683,4,16,105,170,1,2,8,2026-06-14T23:42:24.374306+00:00,outputs/evolution_history_shard02_of_08.csv
25,g025_0091_9453,15620.975917,240,1200,6,0,1,0,2,26,33,1138,0.6045652706043506,0.012009072028577726,0.2992353886141601,0.08419026875291155,0.1254474079199114,0.04926716010573713,0.03628517955502262,0.11714523240932988,0.028624095216832526,0.39728970027681326,0.0,0.3449346609196029,0.3400959192249776,4,16,104,190,0,3,8,2026-06-15T17:03:03.987786+00:00,outputs/evolution_history_shard03_of_08.csv
27,g027_0122_1718,15555.772,240,1200,6,0,1,0,2,25,34,1138,0.43513175532359644,0.31441166362258605,0.18765826945947722,0.06279831159434031,0.1605657643517072,0.2798455554130203,0.12070141204420681,0.1292327445851069,0.05533119620529028,0.33954843508696375,0.26048449962111975,0.39881289531708053,0.34980047079964083,4,13,96,186,2,2,8,2026-06-15T01:53:40.171963+00:00,outputs/evolution_history_shard02_of_08.csv
8,g008_0197_8479,15546.475011,240,1200,6,0,1,0,2,23,40,1134,0.2774056711887925,0.14850873149643914,0.33417421825865057,0.23991137905611765,0.12608402791821047,0.30360329902142774,0.11357813299966779,0.010735185413452059,0.04763451730634062,0.4281702416887378,0.7930337958139567,0.5147511155323585,0.45320608816249625,4,22,93,181,2,5,8,2026-06-15T01:31:13.893028+00:00,outputs/evolution_history_shard05_of_08.csv
23,g023_0082_4480,15539.146276,240,1200,6,0,1,0,2,23,38,1136,0.5797631128134674,0.021716096759184164,0.012286380088227144,0.3862344103391213,0.15054492080287457,0.0704905600786568,0.10718824381519332,0.0766005202850507,0.04424612337187549,0.09716936401700169,0.43861464960713725,0.28273326514774044,0.5110334858390361,4,14,97,184,0,2,8,2026-06-14T23:35:17.450308+00:00,outputs/evolution_history_shard02_of_08.csv
24,g024_elite_0002,15539.146276,240,1200,6,0,1,0,2,23,38,1136,0.5797631128134674,0.021716096759184164,0.012286380088227144,0.3862344103391213,0.15054492080287457,0.0704905600786568,0.10718824381519332,0.0766005202850507,0.04424612337187549,0.09716936401700169,0.43861464960713725,0.28273326514774044,0.5110334858390361,4,14,97,184,0,2,8,2026-06-15T00:09:16.478546+00:00,outputs/evolution_history_shard02_of_08.csv
15,g015_0146_1757,15506.997376,240,1200,6,0,1,0,1,29,43,1126,0.4251795483669775,0.23288070933288368,0.22640547491477442,0.1155342673853644,0.23646298144981878,0.05211804456844911,0.07965763843837989,0.13874419932804177,0.051802052332776696,0.29545354839555527,0.4582715467686791,0.4202738171149682,0.2842830212684765,4,14,104,169,0,2,8,2026-06-14T14:48:29.524467+00:00,outputs/evolution_history_shard02_of_08.csv
16,g016_elite_0002,15506.997376,240,1200,6,0,1,0,1,29,43,1126,0.4251795483669775,0.23288070933288368,0.22640547491477442,0.1155342673853644,0.23646298144981878,0.05211804456844911,0.07965763843837989,0.13874419932804177,0.051802052332776696,0.29545354839555527,0.4582715467686791,0.4202738171149682,0.2842830212684765,4,14,104,169,0,2,8,2026-06-14T15:12:45.662620+00:00,outputs/evolution_history_shard02_of_08.csv
0,g000_0065_1528,15502.206854,240,1200,6,0,1,0,2,21,45,1131,0.3939953692797167,0.17111604800880295,0.22496614621013775,0.2099224365013428,0.1631507173247381,0.04706497073344663,0.11715483412117063,0.09320605589074417,0.030634994424488176,0.2546020872013058,0.5021532571687436,0.11793088116568701,0.5690692864889342,4,14,90,187,1,1,8,2026-06-13T11:37:27.693752+00:00,outputs/evolution_history_shard01_of_08.csv
4,g004_0058_7946,15488.810984,240,1200,6,0,1,0,2,24,34,1139,0.1749343113537788,0.39958607078256575,0.3492200642237327,0.07625955363992273,0.15604995463320062,0.08021347733710345,0.12869961846989705,0.09173949405293244,0.016037401091872676,0.22216503356856435,0.45188201214671675,0.26140885813614423,0.44552653263597275,4,21,102,161,2,2,8,2026-06-13T17:54:45.786199+00:00,outputs/evolution_history_shard02_of_08.csv
9,g009_0058_7946,15488.810984,240,1200,6,0,1,0,2,24,34,1139,0.1749343113537788,0.39958607078256575,0.3492200642237327,0.07625955363992273,0.15604995463320062,0.08021347733710345,0.12869961846989705,0.09173949405293244,0.016037401091872676,0.22216503356856435,0.45188201214671675,0.26140885813614423,0.44552653263597275,4,21,102,161,2,2,8,2026-06-14T05:30:39.628691+00:00,outputs/evolution_history_shard02_of_08.csv
15,g015_0058_7946,15488.810984,240,1200,6,0,1,0,2,24,34,1139,0.1749343113537788,0.39958607078256575,0.3492200642237327,0.07625955363992273,0.15604995463320062,0.08021347733710345,0.12869961846989705,0.09173949405293244,0.016037401091872676,0.22216503356856435,0.45188201214671675,0.26140885813614423,0.44552653263597275,4,21,102,161,2,2,8,2026-06-14T14:38:09.533206+00:00,outputs/evolution_history_shard02_of_08.csv
21,g021_0058_7946,15488.810984,240,1200,6,0,1,0,2,24,34,1139,0.1749343113537788,0.39958607078256575,0.3492200642237327,0.07625955363992273,0.15604995463320062,0.08021347733710345,0.12869961846989705,0.09173949405293244,0.016037401091872676,0.22216503356856435,0.45188201214671675,0.26140885813614423,0.44552653263597275,4,21,102,161,2,2,8,2026-06-14T22:25:57.693787+00:00,outputs/evolution_history_shard02_of_08.csv
29,g029_0058_7946,15488.810984,240,1200,6,0,1,0,2,24,34,1139,0.1749343113537788,0.39958607078256575,0.3492200642237327,0.07625955363992273,0.15604995463320062,0.08021347733710345,0.12869961846989705,0.09173949405293244,0.016037401091872676,0.22216503356856435,0.45188201214671675,0.26140885813614423,0.44552653263597275,4,21,102,161,2,2,8,2026-06-15T08:51:34.987545+00:00,outputs/evolution_history_shard02_of_08.csv
8,g008_0077_5704,15479.15252,240,1200,6,0,1,0,2,23,38,1136,0.34898803588905836,0.010142040841080292,0.4822884514961261,0.15858147177373527,0.10891592472987527,0.13962493626573483,0.06497822344915305,0.013675421554164947,0.04224103128287671,0.3271595387792233,0.10094585973511401,0.38318388362449424,0.11615269723629436,4,23,92,161,0,5,8,2026-06-14T23:46:29.669578+00:00,outputs/evolution_history_shard05_of_08.csv
16,g016_0186_2528,15461.431526,240,1200,6,0,1,0,2,22,38,1137,0.3252565780568393,0.34268927967369084,0.30353443867946445,0.028519703590005566,0.2951722844409727,0.06516883158411532,0.04133935232455976,0.1498983177102932,0.056180693051413856,0.2307434379625805,0.34891708814671396,0.3597709229408344,0.3659923305128478,4,13,107,164,1,2,8,2026-06-14T15:51:19.312417+00:00,outputs/evolution_history_shard02_of_08.csv
17,g017_elite_0002,15461.431526,240,1200,6,0,1,0,2,22,38,1137,0.3252565780568393,0.34268927967369084,0.30353443867946445,0.028519703590005566,0.2951722844409727,0.06516883158411532,0.04133935232455976,0.1498983177102932,0.056180693051413856,0.2307434379625805,0.34891708814671396,0.3597709229408344,0.3659923305128478,4,13,107,164,1,2,8,2026-06-14T16:00:11.073598+00:00,outputs/evolution_history_shard02_of_08.csv
27,g027_0130_9601,15309.023445,240,1200,6,0,1,0,2,21,37,1139,0.5234775813567996,0.345311665466626,0.10017742985221396,0.031033323324360457,0.21689269355259574,0.24234488171939805,0.05034055456153349,0.07917599923682889,0.03839442364991494,0.17624618043994686,0.27618545652777776,0.08934776798031673,0.5623872451688408,4,15,91,192,3,2,8,2026-06-15T01:54:58.402743+00:00,outputs/evolution_history_shard02_of_08.csv
21,g021_0082_7701,15211.990165,240,1200,6,0,1,0,1,26,42,1130,0.4189239115817562,0.4498881240919615,0.008848312629710722,0.1223396516965716,0.19537227533267656,0.07711453116782081,0.08771360890337239,0.10442727781497611,0.04921109346529895,0.1278891410694529,0.46609673871668733,0.14917648813235856,0.6425599283977071,4,16,97,173,2,2,8,2026-06-14T22:10:48.633160+00:00,outputs/evolution_history_shard02_of_08.csv
22,g022_elite_0002,15211.990165,240,1200,6,0,1,0,1,26,42,1130,0.4189239115817562,0.4498881240919615,0.008848312629710722,0.1223396516965716,0.19537227533267656,0.07711453116782081,0.08771360890337239,0.10442727781497611,0.04921109346529895,0.1278891410694529,0.46609673871668733,0.14917648813235856,0.6425599283977071,4,16,97,173,2,2,8,2026-06-14T22:44:27.389491+00:00,outputs/evolution_history_shard02_of_08.csv
15,g015_0194_1797,15176.69377,240,1200,6,0,1,0,2,20,35,1142,0.45341570531201425,0.17520651245844415,0.06274349846227661,0.308634283767265,0.22609397876835183,0.10409734990430868,0.21794334879671165,0.16165646264630001,0.018519835664651332,0.14363530254085957,0.270701364021813,0.0490741449272954,0.3242959649652809,4,16,107,162,0,2,8,2026-06-14T14:55:11.518080+00:00,outputs/evolution_history_shard02_of_08.csv
21,g021_0139_9630,15078.57573,240,1200,6,0,1,0,1,29,26,1143,0.49690226244610775,0.44238483847861004,0.013445538736124998,0.04726736033915715,0.11458713826838358,0.19123655959027136,0.050140642470031555,0.09677129699968626,0.035345506931331094,0.152642261361779,0.08621829457304497,0.09329996242185075,0.6496980819834939,4,17,93,162,0,3,8,2026-06-15T10:25:40.704134+00:00,outputs/evolution_history_shard03_of_08.csv
3,g003_0015_8770,15060.993214,240,1200,6,0,0,2,3,23,34,1138,0.33862200242639984,0.009987707655048993,0.5744944941027486,0.07689579581580269,0.17767656317090996,0.09188393866816276,0.12470898475120384,0.046941471037471,0.0,0.15211113917465635,0.13788753740137205,0.3311208484748862,0.30179748141497253,4,26,104,188,0,7,8,2026-06-13T15:07:33.779827+00:00,outputs/evolution_history_shard07_of_08.csv
7,g007_0175_5000,14766.086752,240,1200,6,0,1,0,1,23,35,1140,0.29784664630540414,0.15825598795585577,0.4526746150026968,0.09122275073604343,0.19339641065178365,0.13256645684429288,0.06160641366929647,0.06611218169456672,0.03575891634072272,0.37435575182577874,0.4792560263937442,0.16771008873564502,0.36024358152682473,4,22,98,166,1,7,8,2026-06-15T00:24:00.515272+00:00,outputs/evolution_history_shard07_of_08.csv
12,g012_0179_5237,14476.723933,240,1200,6,0,0,1,7,26,38,1128,0.5669147448120622,0.14760824007270004,0.1565955865207456,0.12888142859449223,0.13053988848933817,0.12487618679975922,0.08571066660116669,0.06831370011941534,0.042953283263974074,0.6494276562953775,0.6599639056987128,0.3075332055880449,0.529651813290516,5,21,86,168,0,3,8,2026-06-14T15:49:20.777807+00:00,outputs/evolution_history_shard03_of_08.csv
20,g020_0139_9218,14040.692488,240,1200,6,0,0,1,6,26,44,1123,0.4867982957990493,0.26995381011509434,0.23103904366282968,0.012208850423026656,0.11468781115901412,0.07804758102645258,0.13416764588875718,0.07805492840320839,0.0447515115565548,0.5301767131601876,0.4431157280983048,0.13041189349429894,0.5714514570304422,5,16,102,157,0,3,8,2026-06-15T09:37:12.128131+00:00,outputs/evolution_history_shard03_of_08.csv
17,g017_0122_8458,14004.968364,240,1200,6,0,1,0,0,21,36,1142,0.14270511644224748,0.34299357924808566,0.36411132077833175,0.15018998353133511,0.2769693740822877,0.0986713781355196,0.023159179076431974,0.13956618059383086,0.06967669811870238,0.061089380064352425,0.3698596578219936,0.3324492253912057,0.3749728879154605,4,14,107,164,1,2,8,2026-06-14T16:12:43.893412+00:00,outputs/evolution_history_shard02_of_08.csv
18,g018_elite_0002,14004.968364,240,1200,6,0,1,0,0,21,36,1142,0.14270511644224748,0.34299357924808566,0.36411132077833175,0.15018998353133511,0.2769693740822877,0.0986713781355196,0.023159179076431974,0.13956618059383086,0.06967669811870238,0.061089380064352425,0.3698596578219936,0.3324492253912057,0.3749728879154605,4,14,107,164,1,2,8,2026-06-14T16:35:28.538421+00:00,outputs/evolution_history_shard02_of_08.csv
5,g005_0058_6620,13678.573079,240,1200,6,0,0,1,6,24,40,1129,0.33038082221449194,0.3876567717871496,0.21087539591783833,0.07108701008052014,0.1227862706331121,0.2635103273299822,0.10636518772276073,0.047656650247049515,0.041945159039325844,0.21608427464778243,0.40883607624374607,0.25927609135774066,0.3763069399219575,5,20,107,161,0,2,8,2026-06-13T19:17:01.841194+00:00,outputs/evolution_history_shard02_of_08.csv
6,g006_0190_1824,13481.026174,240,1200,6,0,0,1,5,30,36,1128,0.29444282055445403,0.25142414401802166,0.1966034176178143,0.25752961780970995,0.19123769132939636,0.07310392417177095,0.20991904696585484,0.11432069414951909,0.05700724398118652,0.3024195941739352,0.5101729437618201,0.44451925547974036,0.06672652459412534,6,19,102,159,1,6,8,2026-06-14T15:57:54.947103+00:00,outputs/evolution_history_shard06_of_08.csv
27,g027_0194_5956,13375.529267,240,1200,6,0,0,1,5,28,39,1127,0.3095071465335846,0.45577839002327025,0.2147403370957359,0.01997412634740941,0.0776351925521059,0.30007437526560965,0.1107303271031433,0.1272865516032968,0.033922751582591504,0.3514685392568626,0.2603521802921339,0.26522106150395997,0.5627236642700073,6,16,96,164,1,2,8,2026-06-15T02:14:25.869954+00:00,outputs/evolution_history_shard02_of_08.csv
28,g028_elite_0002,13375.529267,240,1200,6,0,0,1,5,28,39,1127,0.3095071465335846,0.45577839002327025,0.2147403370957359,0.01997412634740941,0.0776351925521059,0.30007437526560965,0.1107303271031433,0.1272865516032968,0.033922751582591504,0.3514685392568626,0.2603521802921339,0.26522106150395997,0.5627236642700073,6,16,96,164,1,2,8,2026-06-15T02:21:50.238362+00:00,outputs/evolution_history_shard02_of_08.csv
29,g029_elite_0002,13375.529267,240,1200,6,0,0,1,5,28,39,1127,0.3095071465335846,0.45577839002327025,0.2147403370957359,0.01997412634740941,0.0776351925521059,0.30007437526560965,0.1107303271031433,0.1272865516032968,0.033922751582591504,0.3514685392568626,0.2603521802921339,0.26522106150395997,0.5627236642700073,6,16,96,164,1,2,8,2026-06-15T08:25:35.547974+00:00,outputs/evolution_history_shard02_of_08.csv
30,g030_elite_0002,13375.529267,240,1200,6,0,0,1,5,28,39,1127,0.3095071465335846,0.45577839002327025,0.2147403370957359,0.01997412634740941,0.0776351925521059,0.30007437526560965,0.1107303271031433,0.1272865516032968,0.033922751582591504,0.3514685392568626,0.2603521802921339,0.26522106150395997,0.5627236642700073,6,16,96,164,1,2,8,2026-06-15T09:28:36.208844+00:00,outputs/evolution_history_shard02_of_08.csv
32,g032_0106_9929,13322.752479,240,1200,6,0,0,1,5,28,37,1129,0.18102796679857028,0.5293210125905421,0.27821681364033585,0.011434206970551891,0.09152173255508705,0.2857126130643094,0.17156195463157553,0.1270431665866281,0.035443530699298814,0.4736151029742282,0.528010497818461,0.0525619009078454,0.5242282902643376,6,21,102,158,1,2,8,2026-06-15T11:42:15.385817+00:00,outputs/evolution_history_shard02_of_08.csv
4,g004_0026_4932,13278.557284,240,1200,6,0,0,1,5,27,39,1128,0.33017228349174627,0.1279515755416045,0.23306183388723586,0.3088143070794134,0.11884477396920003,0.24897762016169345,0.02453394630591962,0.011264905763049723,0.03796854197776209,0.5799694768027494,0.5236436768272332,0.3258922056599321,0.3088603474211265,5,21,85,189,0,2,8,2026-06-13T17:41:52.264543+00:00,outputs/evolution_history_shard02_of_08.csv
5,g005_0197_8479,13275.984332,240,1200,6,0,0,1,5,28,34,1132,0.1553087231862584,0.41630165601112123,0.31424841365624706,0.11414120714637349,0.15113463316475714,0.1501152360211058,0.04546564210924726,0.05156229085326572,0.04993980639455905,0.69180954353664,0.46641194374257827,0.3498088002609861,0.5899528353301776,5,21,85,186,0,5,8,2026-06-14T08:29:22.993114+00:00,outputs/evolution_history_shard05_of_08.csv
13,g013_0112_7020,13272.789948,240,1200,6,0,0,1,6,19,40,1134,0.08565897079284064,0.19583214087502754,0.5028237659631318,0.21568512236899992,0.25202021891898646,0.1467393656343296,0.06621796767238038,0.025374501105805625,0.03901341977659724,0.25053720397925366,0.23884941762074133,0.3322350367731748,0.4000425203771469,4,18,75,170,1,0,8,2026-06-15T12:37:49.928235+00:00,outputs/evolution_history_shard00_of_08.csv
31,g031_0122_8458,13241.877759,240,1200,6,0,0,1,5,26,39,1129,0.15860859137961714,0.6333725884330114,0.15636423721287945,0.05165458297449197,0.1166883032660628,0.09379702610796872,0.08932412171444104,0.0872586164394688,0.037485874319270446,0.2133403270400676,0.291741931588669,0.2877945212194499,0.7790112973842035,5,18,86,166,0,2,8,2026-06-15T10:41:28.432827+00:00,outputs/evolution_history_shard02_of_08.csv
22,g022_0130_1939,13184.324376,240,1200,6,0,0,1,5,27,35,1132,0.35192598071447934,0.4062055373980395,0.01108780611782963,0.2307806757696515,0.1293247393741283,0.22326397873111928,0.0,0.06636043481671383,0.039605373458407186,0.5531066676900149,0.3309751916050823,0.17815347138496038,0.4642340930315805,5,18,80,170,0,2,8,2026-06-14T23:14:31.013344+00:00,outputs/evolution_history_shard02_of_08.csv
25,g025_0195_7840,13179.483422,240,1200,6,0,0,1,5,25,39,1130,0.5849461413126988,0.32864603858909225,0.05141722360062156,0.0349905964975873,0.11785542524324308,0.053528653457414775,0.13041784495337627,0.03525860404086314,0.017656286942321055,0.4343120223788567,0.20781419037660231,0.04260717594324816,0.1450696878243515,4,21,112,180,2,3,8,2026-06-15T18:06:27.338770+00:00,outputs/evolution_history_shard03_of_08.csv
14,g014_0115_5709,13139.003831,240,1200,5,0,0,0,11,20,39,1130,0.7977283042001192,0.06361403812525916,0.1306803746326204,0.007977283042001192,0.10944140354703939,0.11705697507697102,0.09572675742939245,0.034850798669183246,0.04558574403724495,0.5531865833564555,0.6314253223586996,0.2953555347348865,0.497526239190731,5,20,81,173,1,3,8,2026-06-14T22:36:28.528122+00:00,outputs/evolution_history_shard03_of_08.csv
3,g003_0106_4589,13105.14124,240,1200,6,0,0,1,5,25,36,1133,0.2279743108205624,0.4884584980290911,0.26413930311210576,0.019427888038240686,0.08753485770021492,0.03507206650161808,0.0,0.06934386304169494,0.0461055330824401,0.5567819293126621,0.18396147908952828,0.3361754197208412,0.09524901226623037,4,21,105,179,2,2,8,2026-06-13T14:58:05.163382+00:00,outputs/evolution_history_shard02_of_08.csv
16,g016_0082_3585,13089.006057,240,1200,6,0,0,1,5,25,37,1132,0.6175027395604672,0.21648057343944063,0.07881873843051741,0.08719794856957473,0.18655404461201985,0.09719269103358519,0.25658244496229576,0.050976615912677575,0.02767051344776175,0.18229723483537122,0.16013489081514043,0.09665989953518206,0.37775769331679565,4,22,93,177,2,2,8,2026-06-14T15:51:07.809709+00:00,outputs/evolution_history_shard02_of_08.csv
10,g010_0143_1698,13012.883692,240,1200,6,0,0,1,4,31,38,1126,0.1899750541010013,0.26240267466314277,0.4741345991117495,0.07348767212410641,0.2367367867665308,0.10985602039641225,0.19781612740818966,0.12216744991250841,0.07916929837599077,0.48616447409662467,0.3369382249637293,0.28241248417180487,0.20353314150910007,6,18,78,169,1,7,8,2026-06-15T13:11:10.056422+00:00,outputs/evolution_history_shard07_of_08.csv
